anyo;cut_comuna_anyocenso;cut_distrito;censo_total_poblacion
2017;8415;2;748
2017;8415;3;1097
2017;8415;99;7
2017;8416;1;15090
2017;8416;2;8232
2017;8416;3;4026
2017;8416;4;6915
2017;8416;5;1219
2017;8416;6;3620
2017;8416;7;1837
2017;8416;8;3235
2017;8416;9;2627
2017;8416;10;3780
2017;8416;11;1029
2017;8416;12;480
2017;8416;13;685
2017;8416;14;117
2017;8416;99;132
2017;8417;1;457
2017;8417;2;519
2017;8417;3;2892
2017;8417;4;332
2017;8417;5;75
2017;8417;99;33
2017;8418;1;4132
2017;8418;2;329
2017;8418;3;1501
2017;8418;4;1224
2017;8418;5;5062
2017;8418;6;3808
2017;8418;99;23
2017;8419;1;761
2017;8419;2;3626
2017;8419;3;261
2017;8419;4;495
2017;8419;5;1727
2017;8419;6;3776
2017;8419;7;957
2017;8420;1;319
2017;8420;2;3956
2017;8420;3;1126
2017;8421;1;9513
2017;8421;2;1062
2017;8421;3;655
2017;8421;4;1069
2017;8421;5;83
2017;8421;6;143
2017;8421;7;146
2017;8421;8;666
2017;8421;9;2559
2017;8421;10;1678
2017;8421;99;213
2017;9101;1;11450
2017;9101;2;9471
2017;9101;3;14384
2017;9101;4;14010
2017;9101;5;20554
2017;9101;6;19086
2017;9101;7;5081
2017;9101;8;18036
2017;9101;9;14718
2017;9101;10;45210
2017;9101;11;16177
2017;9101;12;9912
2017;9101;13;458
2017;9101;14;16789
2017;9101;15;2295
2017;9101;16;9961
2017;9101;17;12056
2017;9101;18;19059
2017;9101;19;22840
2017;9101;99;868
2017;9102;1;2203
2017;9102;2;9952
2017;9102;3;1179
2017;9102;4;1879
2017;9102;5;2340
2017;9102;6;1160
2017;9102;7;1107
2017;9102;8;2586
2017;9102;9;587
2017;9102;10;184
2017;9102;11;652
2017;9102;12;636
2017;9102;99;68
2017;9103;1;1951
2017;9103;2;5998
2017;9103;3;942
2017;9103;4;368
2017;9103;5;245
2017;9103;6;1315
2017;9103;7;494
2017;9103;8;1041
2017;9103;9;1421
2017;9103;10;2321
2017;9103;11;760
2017;9103;12;346
2017;9103;13;71
2017;9103;99;253
2017;9104;1;4733
2017;9104;2;2628
2017;9104;99;128
2017;9105;1;6416
2017;9105;2;3867
2017;9105;3;346
2017;9105;4;2396
2017;9105;5;2374
2017;9105;6;1915
2017;9105;7;928
2017;9105;8;2616
2017;9105;9;3531
2017;9105;99;217
2017;9106;1;4088
2017;9106;2;605
2017;9106;3;1097
2017;9106;4;986
2017;9106;5;434
2017;9106;6;1375
2017;9106;7;1006
2017;9106;8;1196
2017;9106;9;1127
2017;9106;99;82
2017;9107;1;7376
2017;9107;2;1894
2017;9107;3;353
2017;9107;4;512
2017;9107;5;1390
2017;9107;6;411
2017;9107;7;1923
2017;9107;8;183
2017;9107;9;366
2017;9107;99;6
2017;9108;1;4771
2017;9108;2;6270
2017;9108;3;2538
2017;9108;4;1900
2017;9108;5;9213
2017;9108;6;1621
2017;9108;7;1596
2017;9108;8;511
2017;9108;9;81
2017;9108;10;1951
2017;9108;11;3062
2017;9108;12;782
2017;9108;13;1579
2017;9108;14;1739
2017;9108;99;399
2017;9109;1;12847
2017;9109;2;3110
2017;9109;3;1250
2017;9109;4;415
2017;9109;5;394
2017;9109;6;748
2017;9109;7;1353
2017;9109;8;1882
2017;9109;9;636
2017;9109;10;671
2017;9109;11;221
2017;9109;99;85
2017;9110;1;4047
2017;9110;2;2006
2017;9110;99;85
2017;9111;1;2184
2017;9111;2;11683
2017;9111;3;1213
2017;9111;4;5693
2017;9111;5;2242
2017;9111;6;1596
2017;9111;7;186
2017;9111;8;1020
2017;9111;9;2882
2017;9111;10;1500
2017;9111;11;2181
2017;9111;99;130
2017;9112;1;3337
2017;9112;2;2994
2017;9112;3;2782
2017;9112;4;11138
2017;9112;5;24561
2017;9112;6;9562
2017;9112;7;7365
2017;9112;8;5060
2017;9112;9;3604
2017;9112;10;5607
2017;9112;99;116
2017;9113;1;4278
2017;9113;2;545
2017;9113;3;1254
2017;9113;4;825
2017;9113;99;3
2017;9114;1;6798
2017;9114;2;11177
2017;9114;3;1403
2017;9114;4;2139
2017;9114;5;1147
2017;9114;6;1363
2017;9114;7;795
2017;9114;99;15
2017;9115;1;3260
2017;9115;2;17500
2017;9115;3;2494
2017;9115;4;2956
2017;9115;5;1465
2017;9115;6;32
2017;9115;99;816
2017;9116;1;4042
2017;9116;2;2788
2017;9116;3;2543
2017;9116;4;3007
2017;9116;99;70
2017;9117;1;759
2017;9117;2;518
2017;9117;3;1098
2017;9117;4;1717
2017;9117;5;3363
2017;9117;6;2327
2017;9117;7;4167
2017;9117;8;1079
2017;9117;99;17
2017;9118;1;3406
2017;9118;2;2473
2017;9118;3;1643
2017;9118;4;992
2017;9118;5;162
2017;9118;6;63
2017;9118;7;979
2017;9118;99;4
2017;9119;1;7689
2017;9119;2;1310
2017;9119;3;2517
2017;9119;4;1660
2017;9119;5;5624
2017;9119;6;857
2017;9119;7;323
2017;9119;8;56
2017;9119;9;1180
2017;9119;10;5743
2017;9119;11;1049
2017;9119;99;143
2017;9120;1;5557
2017;9120;2;2986
2017;9120;3;23340
2017;9120;4;2266
2017;9120;5;4806
2017;9120;6;3342
2017;9120;7;3113
2017;9120;8;2308
2017;9120;9;3917
2017;9120;10;2096
2017;9120;11;819
2017;9120;12;490
2017;9120;99;438
2017;9121;1;1980
2017;9121;2;5806
2017;9121;3;946
2017;9121;4;1738
2017;9121;5;1112
2017;9121;99;29
2017;9201;1;1448
2017;9201;2;5445
2017;9201;3;4634
2017;9201;4;1835
2017;9201;5;143
2017;9201;6;256
2017;9201;7;152
2017;9201;8;465
2017;9201;9;53
2017;9201;10;485
2017;9201;11;263
2017;9201;12;456
2017;9201;13;2988
2017;9201;14;578
2017;9201;15;22793
2017;9201;16;10965
2017;9201;99;303
2017;9202;1;257
2017;9202;2;8627
2017;9202;3;1547
2017;9202;4;8553
2017;9202;5;132
2017;9202;6;2974
2017;9202;7;289
2017;9202;8;710
2017;9202;9;320
2017;9202;10;312
2017;9202;11;483
2017;9202;12;68
2017;9202;13;167
2017;9202;99;159
2017;9203;1;6919
2017;9203;2;4393
2017;9203;3;564
2017;9203;4;189
2017;9203;5;2031
2017;9203;6;511
2017;9203;7;737
2017;9203;8;239
2017;9203;9;492
2017;9203;10;1179
2017;9203;99;159
2017;9204;1;2877
2017;9204;2;160
2017;9204;3;1722
2017;9204;4;1118
2017;9204;5;1829
2017;9204;99;27
2017;9205;1;5217
2017;9205;2;200
2017;9205;3;451
2017;9205;4;8
2017;9205;5;437
2017;9205;6;778
2017;9205;7;1240
2017;9205;8;1695
2017;9205;99;225
2017;9206;1;1220
2017;9206;2;414
2017;9206;3;461
2017;9206;4;272
2017;9206;5;144
2017;9206;6;149
2017;9206;7;438
2017;9206;8;631
2017;9206;9;3480
2017;9206;99;56
2017;9207;1;2098
2017;9207;2;592
2017;9207;3;925
2017;9207;4;629
2017;9207;5;1146
2017;9207;6;351
2017;9207;7;142
2017;9207;8;452
2017;9207;9;208
2017;9207;10;2992
2017;9207;99;13
2017;9208;1;2418
2017;9208;2;5742
2017;9208;3;1702
2017;9208;4;1254
2017;9208;5;349
2017;9208;6;305
2017;9208;99;9
2017;9209;1;6781
2017;9209;2;582
2017;9209;3;2458
2017;9209;4;386
2017;9209;99;43
2017;9210;1;2096
2017;9210;2;3571
2017;9210;3;2929
2017;9210;4;2020
2017;9210;5;3448
2017;9210;6;608
2017;9210;7;421
2017;9210;8;630
2017;9210;9;1235
2017;9210;10;499
2017;9210;11;299
2017;9210;12;501
2017;9210;13;208
2017;9210;14;285
2017;9210;99;93
2017;9211;1;1919
2017;9211;2;1640
2017;9211;3;2749
2017;9211;4;6138
2017;9211;5;12223
2017;9211;6;217
2017;9211;7;345
2017;9211;8;270
2017;9211;9;419
2017;9211;10;657
2017;9211;11;1596
2017;9211;12;1081
2017;9211;13;1604
2017;9211;14;749
2017;9211;15;990
2017;9211;16;512
2017;9211;17;610
2017;9211;18;195
2017;9211;19;185
2017;9211;99;83
2017;10101;1;3525
2017;10101;2;13309
2017;10101;3;59348
2017;10101;4;11719
2017;10101;5;11281
2017;10101;6;28941
2017;10101;7;45760
2017;10101;8;1400
2017;10101;9;3847
2017;10101;10;2393
2017;10101;11;1078
2017;10101;12;952
2017;10101;13;3898
2017;10101;14;1981
2017;10101;15;12798
2017;10101;16;13677
2017;10101;17;20380
2017;10101;18;8215
2017;10101;99;1400
2017;10102;1;2824
2017;10102;2;1474
2017;10102;3;1566
2017;10102;4;1309
2017;10102;5;8278
2017;10102;6;2516
2017;10102;7;148
2017;10102;8;565
2017;10102;9;308
2017;10102;10;630
2017;10102;11;650
2017;10102;12;511
2017;10102;13;775
2017;10102;14;8997
2017;10102;15;586
2017;10102;16;1784
2017;10102;17;124
2017;10102;18;316
2017;10102;19;374
2017;10102;20;157
2017;10102;99;93
2017;10103;1;1327
2017;10103;2;159
2017;10103;3;1397
2017;10103;4;670
2017;10103;5;466
2017;10103;99;4
2017;10104;1;8145
2017;10104;2;211
2017;10104;3;1436
2017;10104;4;887
2017;10104;5;640
2017;10104;6;939
2017;10104;99;3
2017;10105;1;14407
2017;10105;2;973
2017;10105;3;2550
2017;10105;4;422
2017;10105;99;76
2017;10106;1;9240
2017;10106;2;925
2017;10106;3;237
2017;10106;4;679
2017;10106;5;1105
2017;10106;6;1385
2017;10106;7;1243
2017;10106;8;2076
2017;10106;99;178
2017;10107;1;9720
2017;10107;2;5858
2017;10107;3;980
2017;10107;4;915
2017;10107;99;118
2017;10108;1;4125
2017;10108;2;1155
2017;10108;3;1880
2017;10108;4;1197
2017;10108;5;1048
2017;10108;6;1269
2017;10108;7;3537
2017;10108;99;5
2017;10109;1;29114
2017;10109;2;4158
2017;10109;3;610
2017;10109;4;303
2017;10109;5;6965
2017;10109;6;924
2017;10109;7;1361
2017;10109;8;225
2017;10109;9;835
2017;10109;99;83
2017;10201;1;25416
2017;10201;2;7459
2017;10201;3;2723
2017;10201;4;2371
2017;10201;5;1711
2017;10201;6;1284
2017;10201;7;242
2017;10201;8;699
2017;10201;9;1012
2017;10201;10;263
2017;10201;99;627
2017;10202;1;10932
2017;10202;2;17896
2017;10202;3;514
2017;10202;4;1018
2017;10202;5;2001
2017;10202;6;1589
2017;10202;7;719
2017;10202;8;269
2017;10202;9;1105
2017;10202;10;1781
2017;10202;11;1064
2017;10202;99;103
2017;10203;1;6601
2017;10203;2;631
2017;10203;3;745
2017;10203;4;1071
2017;10203;5;1044
2017;10203;6;457
2017;10203;7;536
2017;10203;8;2386
2017;10203;9;1305
2017;10203;99;82
2017;10204;1;1900
2017;10204;2;1301
2017;10204;3;622
2017;10204;99;6
2017;10205;1;9619
2017;10205;2;604
2017;10205;3;649
2017;10205;4;878
2017;10205;5;1020
2017;10205;6;912
2017;10205;99;80
2017;10206;1;1260
2017;10206;2;1305
2017;10206;3;967
2017;10206;4;389
2017;10207;1;2813
2017;10207;2;83
2017;10207;3;265
2017;10207;4;630
2017;10207;5;876
2017;10207;6;701
2017;10207;99;17
2017;10208;1;20346
2017;10208;2;1333
2017;10208;3;2190
2017;10208;4;1212
2017;10208;5;813
2017;10208;6;242
2017;10208;7;4
2017;10208;8;117
2017;10208;9;411
2017;10208;10;262
2017;10208;99;262
2017;10209;1;2813
2017;10209;2;1129
2017;10209;3;848
2017;10209;4;354
2017;10209;5;960
2017;10209;6;660
2017;10209;7;695
2017;10209;8;582
2017;10209;9;291
2017;10209;99;20
2017;10210;1;4019
2017;10210;2;250
2017;10210;3;379
2017;10210;4;595
2017;10210;5;324
2017;10210;6;341
2017;10210;7;621
2017;10210;8;497
2017;10210;9;334
2017;10210;10;715
2017;10210;99;13
2017;10301;1;10340
2017;10301;2;6866
2017;10301;3;2203
2017;10301;4;5480
2017;10301;5;52750
2017;10301;6;22566
2017;10301;7;1298
2017;10301;8;5029
2017;10301;9;17623
2017;10301;10;1051
2017;10301;11;249
2017;10301;12;597
2017;10301;13;731
2017;10301;14;5075
2017;10301;15;632
2017;10301;16;1122
2017;10301;17;1234
2017;10301;18;9103
2017;10301;19;17351
2017;10301;99;160
2017;10302;1;4842
2017;10302;2;1370
2017;10302;3;2311
2017;10302;4;472
2017;10302;99;4
2017;10303;1;13263
2017;10303;2;648
2017;10303;3;375
2017;10303;4;2605
2017;10303;5;966
2017;10303;6;1427
2017;10303;7;815
2017;10303;8;255
2017;10303;99;15
2017;10304;1;7587
2017;10304;2;537
2017;10304;3;2802
2017;10304;4;736
2017;10304;99;5
2017;10305;1;8556
2017;10305;2;616
2017;10305;3;826
2017;10305;4;1234
2017;10305;5;1146
2017;10305;6;1701
2017;10305;99;6
2017;10306;1;2353
2017;10306;2;2733
2017;10306;3;178
2017;10306;4;1467
2017;10306;5;781
2017;10307;1;4626
2017;10307;2;554
2017;10307;3;1609
2017;10307;4;256
2017;10307;5;130
2017;10307;6;75
2017;10307;7;307
2017;10307;8;345
2017;10307;9;233
2017;10307;10;167
2017;10307;11;244
2017;10307;12;1475
2017;10307;99;9
2017;10401;1;2302
2017;10401;2;276
2017;10401;3;1257
2017;10401;4;506
2017;10401;5;89
2017;10401;6;113
2017;10401;7;114
2017;10401;8;105
2017;10401;9;305
2017;10401;99;4
2017;10402;1;2400
2017;10402;2;91
2017;10402;3;105
2017;10402;99;27
2017;10403;1;1542
2017;10403;2;1570
2017;10403;3;1449
2017;10403;4;4064
2017;10403;5;172
2017;10403;6;135
2017;10403;99;12
2017;10404;1;1324
2017;10404;2;73
2017;10404;3;240
2017;10404;4;44
2017;10404;99;30
2017;11101;1;7985
2017;11101;2;478
2017;11101;3;542
2017;11101;4;151
2017;11101;5;912
2017;11101;6;115
2017;11101;7;2142
2017;11101;8;8
2017;11101;9;160
2017;11101;10;1156
2017;11101;11;1949
2017;11101;12;22195
2017;11101;13;19724
2017;11101;99;301
2017;11102;1;308
2017;11102;2;26
2017;11102;3;56
2017;11102;4;257
2017;11102;5;203
2017;11102;99;2
2017;11201;1;9742
2017;11201;2;1855
2017;11201;3;304
2017;11201;4;8682
2017;11201;5;136
2017;11201;6;1565
2017;11201;7;1608
2017;11201;99;67
2017;11202;1;2819
2017;11202;2;2748
2017;11202;3;6
2017;11202;4;250
2017;11202;5;556
2017;11202;6;13
2017;11202;99;125
2017;11203;1;1467
2017;11203;99;376
2017;11301;1;3051
2017;11301;2;179
2017;11301;3;103
2017;11301;4;23
2017;11301;5;44
2017;11301;6;23
2017;11301;7;15
2017;11301;99;52
2017;11302;1;0
2017;11302;2;29
2017;11302;3;10
2017;11302;4;582
2017;11302;99;4
2017;11303;1;523
2017;11401;1;3859
2017;11401;2;743
2017;11401;3;135
2017;11401;4;53
2017;11401;5;42
2017;11401;99;33
2017;11402;1;1462
2017;11402;2;55
2017;11402;3;89
2017;11402;4;49
2017;11402;5;102
2017;11402;6;583
2017;11402;7;295
2017;11402;99;31
2017;12101;1;11137
2017;12101;2;5938
2017;12101;3;14871
2017;12101;4;22835
2017;12101;5;3193
2017;12101;6;7474
2017;12101;7;20586
2017;12101;8;22771
2017;12101;9;4418
2017;12101;10;15361
2017;12101;11;33
2017;12101;12;214
2017;12101;13;14
2017;12101;14;217
2017;12101;15;1
2017;12101;99;2529
2017;12102;1;274
2017;12103;1;282
2017;12103;2;335
2017;12104;1;668
2017;12104;2;91
2017;12104;99;40
2017;12201;1;2015
2017;12201;2;16
2017;12201;3;26
2017;12201;99;6
2017;12202;1;117
2017;12202;2;21
2017;12301;1;6244
2017;12301;2;48
2017;12301;3;439
2017;12301;99;70
2017;12302;1;1114
2017;12302;2;44
2017;12303;1;405
2017;12401;1;18767
2017;12401;2;148
2017;12401;3;158
2017;12401;4;137
2017;12401;5;2110
2017;12401;99;157
2017;12402;1;654
2017;12402;2;549
2017;12402;99;6
2017;13101;1;10227
2017;13101;2;20954
2017;13101;3;23582
2017;13101;4;13565
2017;13101;5;9914
2017;13101;6;11579
2017;13101;7;11888
2017;13101;8;15080
2017;13101;9;12880
2017;13101;10;21467
2017;13101;11;46367
2017;13101;12;28087
2017;13101;13;25453
2017;13101;14;11488
2017;13101;15;14394
2017;13101;16;13309
2017;13101;17;11856
2017;13101;18;8330
2017;13101;19;15256
2017;13101;20;7949
2017;13101;21;7552
2017;13101;22;11031
2017;13101;23;3535
2017;13101;24;8246
2017;13101;25;5150
2017;13101;26;2915
2017;13101;27;14693
2017;13101;28;15136
2017;13101;29;964
2017;13101;99;1648
2017;13102;1;16130
2017;13102;2;11764
2017;13102;3;29131
2017;13102;4;23685
2017;13102;99;122
2017;13103;1;20600
2017;13103;2;16572
2017;13103;3;10757
2017;13103;4;11282
2017;13103;5;10139
2017;13103;6;10680
2017;13103;7;18461
2017;13103;8;13085
2017;13103;9;20825
2017;13103;99;221
2017;13104;1;9209
2017;13104;2;13807
2017;13104;3;16942
2017;13104;4;12472
2017;13104;5;21459
2017;13104;6;9656
2017;13104;7;6639
2017;13104;8;13302
2017;13104;9;12348
2017;13104;10;10966
2017;13104;99;155
2017;13105;1;19618
2017;13105;2;11685
2017;13105;3;5450
2017;13105;4;8506
2017;13105;5;17588
2017;13105;6;23341
2017;13105;7;20981
2017;13105;8;21493
2017;13105;9;16700
2017;13105;10;17053
2017;13105;99;90
2017;13106;1;1676
2017;13106;2;3491
2017;13106;3;7671
2017;13106;4;11708
2017;13106;5;7709
2017;13106;6;11764
2017;13106;7;13046
2017;13106;8;18829
2017;13106;9;5374
2017;13106;10;20155
2017;13106;11;10431
2017;13106;12;6290
2017;13106;13;12818
2017;13106;14;9847
2017;13106;99;6232
2017;13107;1;50891
2017;13107;2;15936
2017;13107;3;10078
2017;13107;4;13455
2017;13107;5;3532
2017;13107;6;4707
2017;13107;99;72
2017;13108;1;22986
2017;13108;2;17231
2017;13108;3;16517
2017;13108;4;7608
2017;13108;5;17658
2017;13108;6;12969
2017;13108;7;5090
2017;13108;99;222
2017;13109;1;16562
2017;13109;2;16197
2017;13109;3;15851
2017;13109;4;13657
2017;13109;5;12548
2017;13109;6;15074
2017;13109;99;230
2017;13110;1;15156
2017;13110;2;16379
2017;13110;3;21574
2017;13110;4;8046
2017;13110;5;18062
2017;13110;6;26418
2017;13110;7;24520
2017;13110;8;16370
2017;13110;9;16982
2017;13110;10;18059
2017;13110;11;28022
2017;13110;12;12798
2017;13110;13;12011
2017;13110;14;21284
2017;13110;15;17151
2017;13110;16;18281
2017;13110;17;20990
2017;13110;18;11973
2017;13110;19;14159
2017;13110;20;13833
2017;13110;21;14425
2017;13110;99;423
2017;13111;1;13673
2017;13111;2;15538
2017;13111;3;11929
2017;13111;4;9785
2017;13111;5;15697
2017;13111;6;12833
2017;13111;7;22287
2017;13111;8;14570
2017;13111;99;259
2017;13112;1;4736
2017;13112;2;17006
2017;13112;3;22578
2017;13112;4;26433
2017;13112;5;39957
2017;13112;6;12821
2017;13112;7;18975
2017;13112;8;33599
2017;13112;99;1230
2017;13113;1;11319
2017;13113;2;6371
2017;13113;3;12892
2017;13113;4;10858
2017;13113;5;14333
2017;13113;6;11476
2017;13113;7;25429
2017;13113;99;109
2017;13114;1;26892
2017;13114;2;14323
2017;13114;3;19597
2017;13114;4;16118
2017;13114;5;14258
2017;13114;6;6793
2017;13114;7;20530
2017;13114;8;18396
2017;13114;9;15660
2017;13114;10;20297
2017;13114;11;22698
2017;13114;12;21919
2017;13114;13;26163
2017;13114;14;19085
2017;13114;15;17160
2017;13114;16;14591
2017;13114;99;358
2017;13115;1;58092
2017;13115;2;19733
2017;13115;3;2486
2017;13115;4;25480
2017;13115;99;42
2017;13116;1;21280
2017;13116;2;11749
2017;13116;3;16398
2017;13116;4;15954
2017;13116;5;5609
2017;13116;6;10457
2017;13116;7;17204
2017;13116;99;153
2017;13117;1;13406
2017;13117;2;15672
2017;13117;3;17262
2017;13117;4;16768
2017;13117;5;15691
2017;13117;6;8012
2017;13117;7;9090
2017;13117;99;348
2017;13118;1;18173
2017;13118;2;27332
2017;13118;3;22322
2017;13118;4;17345
2017;13118;5;11562
2017;13118;6;19515
2017;13118;99;285
2017;13119;1;15458
2017;13119;2;46170
2017;13119;3;13804
2017;13119;4;440
2017;13119;5;34051
2017;13119;6;9457
2017;13119;7;73427
2017;13119;8;12754
2017;13119;9;7628
2017;13119;10;8536
2017;13119;11;10437
2017;13119;12;12173
2017;13119;13;3105
2017;13119;14;52937
2017;13119;15;1321
2017;13119;16;14723
2017;13119;17;21225
2017;13119;18;34642
2017;13119;19;43721
2017;13119;20;46525
2017;13119;21;17477
2017;13119;22;13731
2017;13119;23;27084
2017;13119;99;801
2017;13120;1;31629
2017;13120;2;22393
2017;13120;3;9531
2017;13120;4;19852
2017;13120;5;13481
2017;13120;6;17084
2017;13120;7;22860
2017;13120;8;10457
2017;13120;9;12652
2017;13120;10;26844
2017;13120;11;21265
2017;13120;99;189
2017;13121;1;14183
2017;13121;2;13334
2017;13121;3;12931
2017;13121;4;13933
2017;13121;5;13754
2017;13121;6;13906
2017;13121;7;13115
2017;13121;8;5879
2017;13121;99;139
2017;13122;1;14618
2017;13122;2;14178
2017;13122;3;59756
2017;13122;4;17338
2017;13122;5;22684
2017;13122;6;20076
2017;13122;7;16993
2017;13122;8;16689
2017;13122;9;16038
2017;13122;10;14584
2017;13122;11;28440
2017;13122;99;205
2017;13123;1;18638
2017;13123;2;23013
2017;13123;3;28192
2017;13123;4;38490
2017;13123;5;8547
2017;13123;6;10754
2017;13123;7;7143
2017;13123;8;7209
2017;13123;99;93
2017;13124;1;11415
2017;13124;2;29898
2017;13124;3;10250
2017;13124;4;16497
2017;13124;5;11594
2017;13124;6;94833
2017;13124;7;18371
2017;13124;8;2935
2017;13124;9;18566
2017;13124;10;12550
2017;13124;99;3384
2017;13125;1;38470
2017;13125;2;98596
2017;13125;3;662
2017;13125;4;72500
2017;13125;99;182
2017;13126;1;8962
2017;13126;2;15757
2017;13126;3;14551
2017;13126;4;6312
2017;13126;5;11202
2017;13126;6;15205
2017;13126;7;8657
2017;13126;8;16025
2017;13126;9;13113
2017;13126;99;242
2017;13127;1;7249
2017;13127;2;17876
2017;13127;3;4038
2017;13127;4;16097
2017;13127;5;11787
2017;13127;6;24108
2017;13127;7;10971
2017;13127;8;7750
2017;13127;9;11705
2017;13127;10;4402
2017;13127;11;20903
2017;13127;12;10320
2017;13127;13;10363
2017;13127;99;282
2017;13128;1;10704
2017;13128;2;17813
2017;13128;3;7681
2017;13128;4;5952
2017;13128;5;7581
2017;13128;6;15802
2017;13128;7;43215
2017;13128;8;13673
2017;13128;9;14160
2017;13128;10;10406
2017;13128;99;164
2017;13129;1;15091
2017;13129;2;13727
2017;13129;3;14350
2017;13129;4;7862
2017;13129;5;14387
2017;13129;6;13149
2017;13129;7;15759
2017;13129;99;167
2017;13130;1;11521
2017;13130;2;14926
2017;13130;3;12083
2017;13130;4;19832
2017;13130;5;18622
2017;13130;6;16383
2017;13130;7;14461
2017;13130;99;126
2017;13131;1;13642
2017;13131;2;4560
2017;13131;3;10312
2017;13131;4;14205
2017;13131;5;18447
2017;13131;6;7235
2017;13131;7;14201
2017;13131;99;298
2017;13132;1;15156
2017;13132;2;24441
2017;13132;3;10837
2017;13132;4;26058
2017;13132;5;8808
2017;13132;99;84
2017;13201;1;17787
2017;13201;2;31224
2017;13201;3;49005
2017;13201;4;25584
2017;13201;5;44428
2017;13201;6;31957
2017;13201;7;30175
2017;13201;8;35147
2017;13201;9;16232
2017;13201;10;20331
2017;13201;11;13554
2017;13201;12;23286
2017;13201;13;17953
2017;13201;14;35440
2017;13201;15;12981
2017;13201;16;36021
2017;13201;17;39417
2017;13201;18;34560
2017;13201;19;51491
2017;13201;99;1533
2017;13202;1;6473
2017;13202;2;5075
2017;13202;3;14817
2017;13202;99;156
2017;13203;1;7612
2017;13203;2;1144
2017;13203;3;3080
2017;13203;4;558
2017;13203;5;506
2017;13203;6;5202
2017;13203;99;87
2017;13301;1;67087
2017;13301;2;23936
2017;13301;3;14965
2017;13301;4;1091
2017;13301;5;3438
2017;13301;6;35511
2017;13301;99;179
2017;13302;1;45599
2017;13302;2;2886
2017;13302;3;27682
2017;13302;4;23294
